-34.05837106879224, 1.7208827523766415
-33.98486446250231, 1.7158759619737443
-33.88685565411573, 1.710869171570847
-33.88685565411573, 1.7158759619737443
-33.788846845729154, 1.7058623811679499
-33.788846845729154, 1.710869171570847
-33.66633583524593, 1.7058623811679499
-33.64183363314929, 1.7008555907650527
-33.54382482476271, 1.6958488003621555
-33.54382482476271, 1.7008555907650527
-33.445816016376135, 1.6958488003621555
-33.396811612182844, 1.6908420099592583
-33.29880280379627, 1.6858352195563606
-33.29880280379627, 1.6908420099592583
-33.2007939954097, 1.6858352195563606
-33.15178959121641, 1.6808284291534634
-33.05378078282983, 1.6758216387505662
-33.05378078282983, 1.6808284291534634
-32.95577197444325, 1.670814848347669
-32.95577197444325, 1.6758216387505662
-32.85776316605668, 1.670814848347669
-32.80875876186339, 1.6658080579447718
-32.710749953476814, 1.6608012675418746
-32.710749953476814, 1.6658080579447718
-32.58823894299359, 1.6608012675418746
-32.56373674089695, 1.6557944771389774
-32.46572793251037, 1.6507876867360802
-32.46572793251037, 1.6557944771389774
-32.367719124123795, 1.6507876867360802
-32.318714719930504, 1.645780896333183
-32.22070591154393, 1.6407741059302858
-32.22070591154393, 1.645780896333183
-32.09819490106071, 1.6407741059302858
-32.07369269896407, 1.6357673155273886
-31.97568389057749, 1.630760525124491
-31.97568389057749, 1.6357673155273886
-31.85317288009427, 1.630760525124491
-31.828670677997625, 1.6257537347215938
-31.730661869611048, 1.6207469443186966
-31.681657465417757, 1.6257537347215938
-31.63265306122447, 1.6157401539157994
-31.63265306122447, 1.6107333635129022
-31.63265306122447, 1.605726573110005
-31.583648657031183, 1.6207469443186966
-31.583648657031183, 1.6007197827071078
-31.583648657031183, 1.5957129923042106
-31.534644252837893, 1.630760525124491
-31.534644252837893, 1.6257537347215938
-31.485639848644606, 1.6157401539157994
-31.485639848644606, 1.6107333635129022
-31.485639848644606, 1.605726573110005
-31.485639848644606, 1.5907062019013134
-31.43663544445132, 1.6207469443186966
-31.43663544445132, 1.6007197827071078
-31.43663544445132, 1.5957129923042106
-31.43663544445132, 1.6357673155273886
-31.38763104025803, 1.630760525124491
-31.38763104025803, 1.6257537347215938
-31.338626636064742, 1.6157401539157994
-31.338626636064742, 1.6107333635129022
-31.338626636064742, 1.605726573110005
-31.38763104025803, 1.5907062019013134
-31.314124433968097, 1.6207469443186966
-31.289622231871455, 1.6007197827071078
-31.289622231871455, 1.5957129923042106
-31.289622231871455, 1.6257537347215938
-31.240617827678165, 1.6157401539157994
-31.240617827678165, 1.6107333635129022
-31.240617827678165, 1.605726573110005
-31.191613423484878, 1.6007197827071078
-31.14260901929159, 1.5957129923042106
-31.04460021090501, 1.5907062019013134
-30.946591402518436, 1.5856994114984162
-30.946591402518436, 1.5907062019013134
-30.84858259413186, 1.580692621095519
-30.84858259413186, 1.5856994114984162
-30.75057378574528, 1.5756858306926214
-30.75057378574528, 1.580692621095519
-30.652564977358708, 1.5706790402897242
-30.652564977358708, 1.5756858306926214
-30.55455616897213, 1.565672249886827
-30.55455616897213, 1.5706790402897242
-30.456547360585553, 1.5606654594839298
-30.456547360585553, 1.565672249886827
-30.35853855219898, 1.5606654594839298
-30.30953414800569, 1.5556586690810326
-30.2605297438124, 1.5506518786781354
-30.162520935425825, 1.5506518786781354
-30.113516531232534, 1.5456450882752382
-30.01550772284596, 1.540638297872341
-30.01550772284596, 1.5456450882752382
-29.917498914459383, 1.5356315074694438
-29.819490106072806, 1.5306247170665466
-29.819490106072806, 1.5356315074694438
-29.721481297686232, 1.5256179266636494
-29.721481297686232, 1.5306247170665466
-29.62347248929965, 1.5206111362607522
-29.62347248929965, 1.5256179266636494
-29.525463680913077, 1.5156043458578545
-29.525463680913077, 1.5206111362607522
-29.4274548725265, 1.5105975554549573
-29.4274548725265, 1.5156043458578545
-29.329446064139923, 1.5055907650520601
-29.329446064139923, 1.5105975554549573
-29.23143725575335, 1.500583974649163
-29.23143725575335, 1.5055907650520601
-29.13342844736677, 1.500583974649163
-29.084424043173485, 1.4955771842462657
-29.035419638980194, 1.4905703938433685
-28.93741083059362, 1.4905703938433685
-28.88840642640033, 1.4855636034404713
-28.790397618013753, 1.4805568130375741
-28.790397618013753, 1.4855636034404713
-28.692388809627175, 1.475550022634677
-28.5943800012406, 1.4705432322317797
-28.5943800012406, 1.475550022634677
